geneID,GSM1563547_phoB_1.rpg.txt,GSM1563548_phoB_2.rpg.txt,GSM1563549_PA14_54510_1.rpg.txt,GSM1563550_PA14_54510_2.rpg.txt,GSM1563551_PA14_WT_1.rpg.txt,GSM1563552_PA14_WT_2.rpg.txt
PA14_44540,18,35,23,24,24,21
PA14_44560,24,24,9,12,19,15
PA14_44570,10,15,3,7,3,8
PA14_44580,16,14,8,12,7,3
PA14_44590,43,40,28,49,35,43
"PA14_44610,recR",47,68,35,42,35,53
PA14_44620,117,194,87,148,159,112
"PA14_44630,dnaX",156,247,135,217,289,239
PA14_44640,24,43,26,23,36,31
PA14_44650,83,93,58,77,98,112
"PA14_44660,ligA",280,242,209,291,242,353
"PA14_44670,zipA",496,683,397,566,431,759
"PA14_44680,smc",289,319,246,302,281,457
PA14_44690,72,100,58,65,75,105
"PA14_44700,alkB2",10,15,9,12,17,13
"PA14_44710,xdhA",41,65,32,34,36,43
"PA14_44740,xdhB",68,91,51,66,39,63
PA14_44760,21,27,16,23,23,22
"PA14_44770,gda1",33,47,32,39,28,36
PA14_44780,53,100,36,70,51,50
PA14_44800,5,5,5,4,4,3
PA14_44820,10,8,2,6,2,7
PA14_44830,53,61,31,52,34,46
PA14_44840,13,12,13,17,12,19
"PA14_44850,alc",46,59,17,32,21,40
"PA14_44860,allA",21,26,23,46,11,34
PA14_44880,33,40,33,41,20,29
"PA14_44890,hcpA",180,212,199,252,188,278
PA14_44900,326,267,225,413,248,628
PA14_44910,760,643,523,889,471,1084
PA14_44920,680,647,477,722,556,1016
PA14_44930,87,96,85,86,90,123
"PA14_44950,ygfU",28,42,29,27,19,35
PA14_44960,2,2,2,2,6,5
"PA14_44970,moaA2",198,212,109,193,131,192
PA14_44980,32,40,28,43,16,33
PA14_44990,5,6,2,1,0,2
"PA14_45000,gcl",0,3,3,5,2,5
"PA14_45010,hyi",3,1,4,1,2,5
"PA14_45020,glxR",3,6,6,2,1,5
"PA14_45030,ttuD",2,1,3,1,2,2
"PA14_45050,pykF",2,2,5,2,1,4
PA14_45060,3,1,1,1,0,1
PA14_45070,16,33,22,25,22,26
PA14_45090,4,6,6,5,4,3
"PA14_45100,muiA",70,105,63,63,53,72
"PA14_45110,cysP",129,153,123,142,151,198
PA14_45120,4,10,2,13,7,6
PA14_45130,6,11,7,10,2,3
PA14_45150,12,17,12,13,6,10
PA14_45170,8,9,5,7,10,9
PA14_45180,10,8,5,6,7,10
PA14_45190,11,11,6,15,8,8
PA14_45210,1,2,4,4,3,0
PA14_45240,1,3,4,6,5,2
PA14_45250,34,37,30,36,15,30
PA14_45260,16,29,12,33,25,32
"PA14_45280,cycH",128,62,79,98,124,159
"PA14_45290,ccmH",98,107,59,100,141,135
"PA14_45300,ccmG",141,141,128,191,174,243
"PA14_45310,ccmF",457,457,331,503,667,524
"PA14_45330,ccmE",78,91,95,117,101,128
PA14_45340,49,56,35,73,21,66
"PA14_45350,ccmC",312,266,229,411,234,499
"PA14_45370,ccmB",109,89,82,106,105,115
"PA14_45380,ccmA",33,19,10,17,29,25
PA14_45400,99,95,80,109,109,116
PA14_45410,11,21,16,20,13,9
PA14_45430,22,29,12,20,20,18
PA14_45440,19,26,10,18,11,21
PA14_45450,7,12,5,11,6,9
PA14_45460,19,22,11,13,10,10
PA14_45470,11,10,6,9,5,7
PA14_45480,22,21,15,18,16,26
"PA14_45500,cheW",505,507,346,412,369,596
PA14_45510,177,216,139,172,181,266
PA14_45520,176,245,175,187,136,205
"PA14_45540,motD",97,73,88,95,60,113
"PA14_45560,motC",165,153,157,198,153,182
"PA14_45580,cheB",113,109,89,114,104,145
"PA14_45590,cheA",423,364,370,581,475,574
"PA14_45610,cheZ",527,734,376,545,523,638
"PA14_45620,cheY",365,537,336,548,239,542
"PA14_45630,fliA",462,746,408,514,267,628
"PA14_45640,fleN",283,447,258,391,253,370
"PA14_45660,flhF",219,247,173,241,193,268
"PA14_45680,flhA",339,365,218,376,233,448
PA14_45700,24,37,17,21,35,35
PA14_45710,64,57,50,71,96,87
"PA14_45720,flhB",77,67,48,52,57,59
"PA14_45740,fliR",79,57,41,73,71,91
"PA14_45760,fliQ",64,94,46,69,65,87
"PA14_45770,fliP",136,130,105,146,152,168
"PA14_45780,fliO",37,33,22,25,21,21
"PA14_45790,fliN",103,110,65,82,71,128
"PA14_45800,fliM",226,313,218,355,369,320
"PA14_45810,fliL",129,158,110,128,123,179
PA14_45830,55,38,32,65,52,63
PA14_45840,233,407,157,219,245,258
PA14_45850,34,33,16,26,16,19
PA14_45870,44,44,25,41,29,31
PA14_45880,44,71,40,38,39,42
PA14_45890,16,17,19,12,9,16
PA14_45910,0,4,1,3,2,5
PA14_45920,16,18,15,25,13,17
PA14_45930,31,54,29,36,24,33
"PA14_45940,lasI",1092,1449,848,1287,934,1167
"PA14_45950,rsaL",1622,2104,1157,1653,434,1739
"PA14_45960,lasR",931,968,791,1081,774,1185
PA14_45970,171,321,109,102,194,208
"PA14_45980,yjaB",2,3,2,4,2,8
PA14_46000,0,2,0,2,1,2
PA14_46010,7,2,1,6,3,7
PA14_46020,8,15,6,14,2,11
PA14_46030,44,52,26,39,19,38
"PA14_46060,gbuR",20,28,10,14,17,24
"PA14_46070,gbuA",8,4,2,5,3,7
PA14_46080,1,7,2,3,1,1
PA14_46100,3,7,2,4,2,1
PA14_46110,3,6,0,1,1,5
"PA14_46120,ilvG",3,1,2,6,4,1
PA14_46140,2,3,2,5,2,6
PA14_46150,25,29,19,35,15,24
PA14_46160,641,815,325,547,582,474
"PA14_46170,yneJ",7,9,3,18,21,9
"PA14_46180,yjiJ",0,1,0,0,0,0
PA14_46200,12,11,11,14,11,9
"PA14_46220,potF",20,22,24,39,11,21
"PA14_46230,aphA",22,29,26,35,11,35
PA14_46240,76,125,62,107,81,70
PA14_46250,14,19,24,15,34,14
PA14_46260,12,29,14,29,16,20
PA14_46270,41,38,21,33,31,39
PA14_46280,24,49,29,37,39,28
PA14_46290,14,21,5,16,16,14
PA14_46300,4,14,6,9,12,8
PA14_46310,18,16,8,12,14,15
"PA14_46320,pyc",23,19,11,15,11,15
PA14_46330,1,4,2,1,8,1
PA14_46340,13,16,12,15,5,16
PA14_46360,14,33,11,23,27,24
PA14_46370,18,23,18,25,14,20
PA14_46380,5,8,4,11,4,12
PA14_46390,1,1,0,0,0,1
"PA14_46400,yqhC",18,24,9,15,15,14
PA14_46420,5,2,4,5,4,6
PA14_46430,17,20,15,23,14,33
PA14_46440,30,25,17,22,28,19
"PA14_46450,aceK",94,180,97,122,78,130
PA14_46460,160,114,131,182,109,251
"PA14_46470,pdxB",12,9,3,20,10,10
PA14_46480,3,6,4,5,2,2
"PA14_46490,fabF2",7,10,6,12,12,5
PA14_46510,560,510,569,727,362,722
PA14_46520,630,816,612,835,296,763
PA14_46530,199,216,234,280,55,319
PA14_46540,673,773,660,923,443,786
PA14_46550,321,387,346,400,169,322
PA14_46560,6,7,4,3,2,3
PA14_46570,129,137,111,176,88,195
PA14_46580,5,4,3,6,2,2
PA14_46590,25,34,19,18,8,11
PA14_46600,10,6,5,4,2,1
PA14_46610,20,25,13,24,5,26
PA14_46620,78,101,82,101,52,104
PA14_46630,17,17,19,22,34,22
PA14_46640,6,11,7,12,4,4
PA14_46650,4,3,2,2,3,7
PA14_46660,2,7,3,8,3,6
PA14_46670,6,4,10,6,3,7
"PA14_46680,norM",12,20,23,36,19,28
"PA14_46700,ybiF",7,4,4,2,7,3
PA14_46710,11,17,8,17,8,19
PA14_46720,25,34,23,19,21,28
PA14_46740,35,30,21,35,34,21
PA14_46750,17,20,14,32,10,21
PA14_46760,12,24,5,12,13,12
PA14_46770,20,32,15,18,25,13
PA14_46780,5,6,5,12,1,5
PA14_46800,2,0,1,2,1,4
PA14_46810,12,11,6,9,22,11
PA14_46820,67,76,68,75,39,69
PA14_46830,34,26,14,30,20,14
PA14_46840,68,135,41,54,35,93
PA14_46850,13,26,14,20,4,13
PA14_46860,23,14,16,10,8,12
PA14_46880,25,34,19,40,14,22
PA14_46890,106,116,82,92,82,146
PA14_46900,13,17,7,8,26,6
"PA14_46910,ybeJ",464,481,586,730,449,647
PA14_46920,98,66,102,144,128,132
PA14_46930,74,65,98,125,104,110
PA14_46950,150,129,118,214,233,228
"PA14_46960,ggt",74,61,84,111,65,106
"PA14_46970,ansB",168,185,224,248,226,241
PA14_46980,25,25,22,27,47,26
PA14_46990,14,19,18,22,20,25
PA14_47000,3,10,2,15,0,2
PA14_47010,11,11,7,8,9,4
PA14_47030,3,3,3,5,1,4
"PA14_47040,yegH",28,43,24,30,43,40
PA14_47060,12,22,9,7,11,15
PA14_47070,0,0,1,1,1,0
PA14_47080,12,17,8,15,8,13
PA14_47090,147,164,219,268,187,190
"PA14_47100,ilvA2",32,37,34,41,46,51
"PA14_47110,yybH",17,9,6,17,11,17
PA14_47120,267,365,298,350,246,357
PA14_47130,312,368,318,325,306,325
"PA14_47140,pfuA",7,10,0,5,5,3
"PA14_47150,cyoE",34,9,14,94,7,35
"PA14_47160,cyoD",117,20,32,221,14,143
"PA14_47180,cyoC",74,9,23,134,11,100
"PA14_47190,cyoB",337,51,134,684,48,382
"PA14_47210,cyoA",147,25,65,361,10,161
PA14_47230,7,12,15,3,8,7
PA14_47240,22,27,19,24,12,22
PA14_47250,7,10,2,16,11,11
PA14_47260,7,9,11,6,6,6
PA14_47270,7,5,9,12,8,7
"PA14_47280,phnX",10,9,2,4,3,3
"PA14_47300,phnW",14,6,6,11,13,13
"PA14_47310,phnR",18,15,9,24,15,21
PA14_47320,64,92,46,69,69,87
"PA14_47330,yafJ",95,114,73,96,97,117
PA14_47340,54,63,41,45,41,37
PA14_47350,71,103,62,109,71,70
PA14_47360,53,64,50,74,88,83
PA14_47370,2,3,6,8,8,8
"PA14_47380,hxuC",8,6,2,9,1,3
PA14_47390,5,4,1,3,4,1
PA14_47400,3,1,0,0,0,1
"PA14_47410,ycgN",15,15,5,15,6,8
PA14_47420,1,4,1,4,10,4
"PA14_47430,czcD",9,10,8,7,7,7
PA14_47440,47,61,32,51,42,46
"PA14_47450,ycgL",105,166,87,102,99,115
"PA14_47460,rnd",107,179,80,116,121,118
PA14_47490,84,86,60,84,79,97
"PA14_47500,sseA",63,80,73,92,59,48
PA14_47510,22,10,13,14,10,12
PA14_47520,36,33,26,34,25,34
PA14_47530,27,31,11,45,23,26
"PA14_47540,ompP1",272,342,300,410,242,395
PA14_47550,105,155,80,104,55,144
PA14_47560,0,5,3,8,6,6
PA14_47580,15,19,15,26,18,22
PA14_47600,5,21,11,1,10,7
PA14_47610,21,7,7,21,17,14
PA14_47640,1,2,1,2,2,1
"PA14_47650,cobS",7,2,3,5,13,4
"PA14_47660,cobC",9,14,9,11,11,10
"PA14_47670,cobT",12,13,4,10,13,13
"PA14_47680,cobU",10,15,4,17,20,16
"PA14_47690,cobQ",33,18,14,29,30,35
"PA14_47720,cobC",11,10,2,8,9,10
"PA14_47730,cobD",8,9,15,10,12,13
PA14_47750,9,10,6,3,21,13
"PA14_47760,cobB",36,26,17,28,29,31
"PA14_47790,cobO",35,37,21,42,36,58
"PA14_47800,btuB",138,166,129,175,111,246
PA14_47810,3,1,1,2,4,7
PA14_47820,28,62,23,31,24,38
PA14_47840,1,1,1,0,0,0
PA14_47850,0,0,0,1,2,2
PA14_47860,2,3,1,2,1,0
PA14_47870,5,3,1,1,2,1
PA14_47880,4,4,3,2,5,3
PA14_47890,49,76,22,40,46,37
PA14_47900,1,0,2,1,2,1
PA14_47910,3,2,3,5,0,3
PA14_47920,0,2,2,3,3,4
PA14_47930,0,1,0,2,1,0
PA14_47940,1,1,0,0,0,1
PA14_47950,5,1,1,0,0,2
PA14_47960,8,3,1,6,4,3
PA14_47970,3,6,2,4,4,0
PA14_48000,3,2,0,1,0,0
PA14_48010,4,5,2,5,4,2
PA14_48020,39,28,15,31,21,35
PA14_48030,2,1,0,2,1,1
"PA14_48040,aprI",113,77,84,114,88,100
"PA14_48060,aprA",1736,1906,1893,2476,1658,2114
"PA14_48090,aprF",320,448,291,409,153,369
"PA14_48100,aprE",164,178,133,243,194,211
"PA14_48115,aprD",96,125,77,112,124,117
"PA14_48140,aprX",242,326,183,327,264,316
PA14_48150,13,20,13,15,19,6
PA14_48160,81,88,67,63,90,86
PA14_48170,18,31,22,20,31,20
PA14_48190,22,18,5,17,18,11
PA14_48200,9,13,9,9,7,8
PA14_48210,1,6,3,5,6,5
PA14_48230,0,0,1,0,0,0
PA14_48240,1,0,1,1,1,0
PA14_48280,0,1,1,0,1,2
PA14_48300,1,6,1,8,2,4
PA14_48310,8,14,10,7,7,10
PA14_48320,19,25,12,27,17,19
PA14_48330,0,1,0,2,0,0
PA14_48340,2,2,4,7,2,2
PA14_48350,2,0,2,0,0,1
PA14_48380,1,0,0,0,0,0
"PA14_48390,yeaM",2,12,2,8,9,7
PA14_48400,3,0,3,0,2,0
PA14_48410,21,11,4,6,14,10
PA14_48420,6,6,7,2,7,8
PA14_48440,11,6,2,3,7,6
PA14_48450,7,15,10,9,7,19
PA14_48460,9,17,12,13,15,19
PA14_48470,8,3,0,2,5,6
PA14_48490,7,14,6,9,10,9
PA14_48500,21,23,8,16,18,13
PA14_48510,11,8,3,12,13,7
"PA14_48520,mltA",66,62,52,114,78,128
PA14_48530,61,27,60,129,32,74
PA14_48540,23,12,31,75,25,34
PA14_48550,28,12,30,47,17,33
PA14_48560,166,100,243,380,106,223
PA14_48570,188,93,196,423,119,260
PA14_48590,133,90,198,344,96,226
PA14_48600,54,30,82,148,46,56
PA14_48610,51,24,47,84,42,49
PA14_48620,47,19,54,74,27,39
PA14_48630,37,16,44,62,29,49
PA14_48640,15,5,7,19,2,12
"PA14_48650,yhhW",25,11,12,9,4,16
PA14_48660,24,22,18,14,17,17
PA14_48680,31,51,27,40,18,41
"PA14_48700,kefB",77,104,60,102,108,101
PA14_48710,22,38,13,39,17,27
PA14_48730,50,59,55,64,98,70
"PA14_48740,yieF",53,63,51,62,39,83
PA14_48750,26,23,22,32,15,18
"PA14_48760,ycaC",72,123,86,84,63,69
PA14_48770,23,30,22,29,14,21
PA14_48780,69,94,42,81,48,77
PA14_48790,90,140,68,112,86,103
PA14_48800,1313,1288,897,1274,568,1835
PA14_48810,70,114,59,75,45,70
PA14_48830,74,92,36,62,86,57
PA14_48840,4,6,2,8,5,2
PA14_48850,2,9,2,5,6,14
PA14_48860,48,49,34,54,35,75
"PA14_48870,ydaO",157,130,105,141,117,173
"PA14_48880,intT",197,246,123,199,75,132
PA14_48890,28,23,9,22,9,25
PA14_48900,0,0,0,0,0,0
PA14_48910,7,9,7,1,3,5
PA14_48920,3,2,2,0,1,1
PA14_48930,7,11,4,10,8,4
"PA14_48940,coaB",20,6,7,12,7,6
PA14_48950,26,30,24,21,15,44
PA14_48960,2,2,0,0,4,1
PA14_48970,6,10,8,3,2,5
PA14_48980,5,4,2,1,7,2
PA14_48990,3,6,2,2,2,2
PA14_49000,2,7,3,2,0,3
PA14_49010,3,9,3,5,7,5
PA14_49020,51,108,49,73,31,50
PA14_49030,410,401,404,556,119,532
PA14_49040,37,75,34,55,27,37
"PA14_49050,yohC",71,362,38,41,31,42
PA14_49060,11,17,11,10,4,7
PA14_49070,29,31,19,38,28,31
"PA14_49080,lcaD",17,28,13,22,15,27
PA14_49090,3,3,2,4,2,6
"PA14_49100,yfcG",6,1,3,3,3,2
PA14_49110,16,19,14,15,12,25
"PA14_49130,dctA",141,58,130,189,100,135
PA14_49150,18,28,12,20,15,10
"PA14_49160,yegE",160,183,134,211,163,203
"PA14_49170,phoQ",69,83,60,71,65,84
"PA14_49180,phoP",141,143,75,112,100,112
"PA14_49200,oprH",301,264,161,183,103,312
"PA14_49210,napE",98,96,101,95,109,121
"PA14_49220,napF",79,95,50,84,62,69
"PA14_49230,napD",145,187,120,174,88,171
"PA14_49250,napA",742,721,691,896,506,848
"PA14_49260,napB",88,128,90,131,61,121
"PA14_49270,napc",91,82,85,117,49,56
PA14_49280,38,43,28,46,30,44
PA14_49290,21,13,12,14,19,15
PA14_49300,216,323,165,159,231,226
PA14_49310,147,250,120,171,105,168
PA14_49320,41,75,42,50,18,50
PA14_49330,58,45,28,34,16,62
"PA14_49340,pcpS",23,22,5,16,25,19
PA14_49350,23,38,21,24,16,31
PA14_49360,97,70,65,111,46,82
"PA14_49380,dapE",38,31,31,48,29,38
"PA14_49390,rrmA",14,25,16,25,25,17
PA14_49400,10,18,14,10,13,12
PA14_49410,46,42,40,37,31,42
PA14_49420,39,88,32,45,41,42
PA14_49440,38,56,15,21,11,21
"PA14_49460,nrdA",1613,2091,1754,2119,1533,2124
"PA14_49470,nrdB",762,701,729,811,868,729
PA14_49480,458,396,402,467,108,534
PA14_49500,18,14,11,17,32,35
"PA14_49510,pyoS3I",342,252,249,278,124,309
"PA14_49520,pyoS3A",588,656,412,579,318,770
PA14_49530,8,12,11,10,7,11
PA14_49540,57,64,42,70,42,74
"PA14_49560,toxA",6,5,5,4,6,6
PA14_49570,5,5,1,0,4,1
PA14_49580,0,1,2,1,0,0
PA14_49590,16,13,8,17,13,25
PA14_49610,0,1,2,2,2,1
PA14_49620,1,0,0,0,0,1
PA14_49630,11,19,12,15,17,17
PA14_49640,9,7,8,7,21,12
"PA14_49650,ylbA",20,17,15,34,15,37
PA14_49660,22,18,11,8,12,20
PA14_49680,4,8,6,8,6,9
PA14_49690,3,4,3,5,3,4
PA14_49700,15,21,12,18,13,8
"PA14_49710,yedU",33,62,28,57,25,34
PA14_49720,3,2,3,1,3,5
PA14_49730,8,8,5,6,3,2
PA14_49740,77,59,52,86,34,97
PA14_49750,142,280,99,200,173,153
"PA14_49760,rhlC",78,114,35,80,83,74
PA14_49780,7,3,2,3,4,5
PA14_49790,18,20,18,23,20,22
"PA14_49800,gsp69",354,387,243,384,231,440
PA14_49810,80,94,49,83,64,92
"PA14_49820,cobB",10,36,23,17,26,18
"PA14_49840,dgt",140,133,90,194,88,160
PA14_49850,81,28,36,52,32,56
PA14_49860,89,101,36,95,31,90
PA14_49870,80,104,70,92,67,89
PA14_49880,38,75,45,42,24,56
"PA14_49890,tpbB",111,124,121,130,132,108
PA14_49900,94,90,79,103,52,73
PA14_49910,417,669,296,369,356,491
PA14_49920,29,27,21,26,33,30
PA14_49930,22,18,29,37,38,54
PA14_49940,238,343,99,176,150,138
PA14_49960,55,75,30,37,26,43
PA14_49970,22,31,20,34,30,33
PA14_49990,55,58,34,40,59,45
PA14_50000,20,27,10,23,13,32
"PA14_50010,yliI",38,75,34,32,38,37
PA14_50020,21,13,7,18,18,26
PA14_50030,14,27,12,17,26,30
PA14_50040,13,15,17,12,10,13
PA14_50050,1,1,0,1,1,0
PA14_50060,88,200,61,54,58,75
PA14_50070,265,237,186,311,152,297
"PA14_50080,fliJ",39,54,25,47,21,49
"PA14_50100,fliI",75,76,60,111,73,102
"PA14_50110,fliH",168,199,110,197,117,181
"PA14_50130,fliG",203,305,126,243,160,217
"PA14_50140,fliF",223,348,195,302,211,364
"PA14_50160,fliE",77,83,40,93,41,103
"PA14_50180,fleR",99,118,111,98,65,107
"PA14_50200,fleS",99,121,81,118,88,119
"PA14_50220,fleQ",581,510,419,607,520,662
PA14_50240,99,115,73,106,94,109
"PA14_50250,fliS",388,397,309,450,297,460
"PA14_50270,fliD",1225,1354,1016,1637,621,1636
"PA14_50280,flaG",338,315,238,447,198,492
"PA14_50290,fliC",2475,3036,2215,3170,2009,2988
PA14_50300,296,277,247,329,294,365
PA14_50310,52,64,52,61,68,79
PA14_50320,64,78,62,95,68,107
PA14_50330,161,170,133,181,159,201
"PA14_50340,flgL",257,307,225,288,169,293
"PA14_50360,flgK",235,267,221,299,145,333
"PA14_50380,flgJ",82,100,68,90,69,78
"PA14_50410,flgI",95,130,84,143,77,132
"PA14_50420,flgH",89,127,67,131,48,102
"PA14_50430,flgG",98,142,112,122,87,119
"PA14_50440,flgF",57,50,33,53,34,69
"PA14_50450,flgE",246,234,199,254,126,251
"PA14_50460,flgD",97,119,72,105,50,114
"PA14_50470,flgC",25,47,29,41,57,37
"PA14_50480,flgB",25,28,20,29,17,31
PA14_50500,45,77,36,49,28,38
PA14_50510,27,19,18,9,27,13
"PA14_50520,braC",375,474,369,527,372,523
"PA14_50530,braD",51,73,70,94,75,84
"PA14_50540,livM",73,69,87,120,96,110
"PA14_50550,livG",25,30,41,52,44,56
"PA14_50560,braG",64,45,57,71,33,117
PA14_50570,456,462,333,500,465,659
PA14_50590,107,124,85,137,103,114
PA14_50600,16,6,9,8,8,9
PA14_50610,28,34,15,29,20,20
PA14_50620,34,85,31,37,23,51
PA14_50630,110,109,83,98,65,102
PA14_50640,18,26,8,32,20,19
PA14_50650,18,29,22,28,24,33
PA14_50660,41,44,33,60,36,56
PA14_50670,29,41,24,39,34,39
"PA14_50680,phaG",31,45,41,43,22,46
"PA14_50690,phaF",26,33,15,16,13,29
"PA14_50700,phaE",63,68,45,68,93,66
"PA14_50710,phaD",70,66,51,71,93,80
"PA14_50720,phaC",17,17,10,16,21,17
"PA14_50730,phaA",146,169,118,153,154,163
PA14_50740,146,155,100,109,150,140
PA14_50750,10,16,7,16,9,20
PA14_50760,6,2,2,4,8,5
PA14_50770,18,32,17,31,26,12
"PA14_50790,yeaG",42,42,37,44,33,34
"PA14_50800,pdxH",53,85,40,68,48,44
PA14_50810,306,528,293,464,285,451
PA14_50820,130,210,109,149,71,162
PA14_50830,33,43,38,66,36,53
"PA14_50840,dinG",106,131,93,128,78,131
PA14_50850,5,7,5,6,8,11
PA14_50860,26,45,29,46,38,37
PA14_50870,52,44,39,56,65,61
PA14_50880,215,217,131,228,112,287
PA14_50890,34,50,35,39,21,22
PA14_50900,49,66,33,37,67,42
PA14_50910,21,28,11,23,14,19
PA14_50920,13,6,3,9,6,7
PA14_50930,52,38,44,38,76,41
PA14_50940,51,88,52,89,40,84
PA14_50950,8,15,4,8,5,15
"PA14_50970,yfcG",48,52,41,56,34,50
"PA14_50980,pac",186,251,187,255,161,256
"PA14_51000,yigN",134,143,94,126,114,186
PA14_51010,86,101,52,97,106,109
PA14_51020,46,56,37,51,54,55
PA14_51040,15,14,18,21,7,14
"PA14_51050,pcd",25,32,20,25,32,37
PA14_51060,20,15,17,18,9,18
"PA14_51070,opdD",7,5,2,7,4,5
PA14_51080,9,10,6,8,7,11
PA14_51090,18,14,10,20,14,15
PA14_51100,11,13,7,20,8,25
PA14_51110,3,7,5,3,4,5
PA14_51120,8,7,7,3,8,11
"PA14_51150,mucK",4,8,8,6,3,5
PA14_51160,11,5,3,9,7,5
"PA14_51170,pauA",17,17,11,41,18,22
PA14_51190,24,23,9,15,23,21
PA14_51200,10,22,9,13,8,17
PA14_51205,15,14,11,15,16,15
PA14_51220,297,321,169,269,208,325
PA14_51230,75,112,79,45,64,67
"PA14_51240,purC",355,328,266,390,220,424
"PA14_51250,yycJ",143,157,97,141,127,182
PA14_51260,287,327,254,384,269,483
"PA14_51270,dapA",272,294,218,358,293,329
PA14_51280,63,91,61,86,64,68
"PA14_51290,bcp",58,99,45,87,47,61
"PA14_51300,perM",78,85,79,94,79,99
"PA14_51310,yrkI",22,25,22,31,29,44
PA14_51320,143,212,128,180,156,217
"PA14_51330,nadA",127,201,85,143,146,168
"PA14_51340,mvfR",224,263,194,252,143,263
"PA14_51350,phnB",144,124,91,119,168,141
"PA14_51360,phnA",521,456,477,562,684,723
"PA14_51380,pqsE",293,246,218,346,401,455
"PA14_51390,pqsD",496,447,436,536,659,785
"PA14_51410,pqsC",695,690,613,796,673,1141
"PA14_51420,pqsB",835,756,746,852,933,1142
"PA14_51430,pqsA",632,577,595,758,829,861
"PA14_51440,ogt",45,52,29,66,48,51
"PA14_51450,cupC3",80,194,68,99,42,116
"PA14_51460,cupC2",11,8,9,9,3,11
"PA14_51470,cupC1",17,9,8,22,5,30
PA14_51480,108,119,83,91,44,101
PA14_51490,26,50,28,31,29,30
PA14_51500,10,12,7,12,3,5
PA14_51510,109,100,98,124,72,126
"PA14_51520,spcU",193,176,222,297,118,233
"PA14_51530,exoU",1143,890,1392,2269,652,1343
PA14_51540,32,48,18,33,16,43
PA14_51550,81,83,46,69,42,85
PA14_51560,123,76,63,84,29,131
PA14_51570,133,139,105,135,229,132
PA14_51580,21,14,29,33,14,41
PA14_51590,184,241,132,181,69,143
PA14_51600,40,44,179,153,36,127
PA14_51610,16,32,79,78,67,57
PA14_51620,84,108,170,195,141,182
PA14_51630,24,17,37,63,40,67
PA14_51640,15,14,13,24,19,35
PA14_51650,36,36,38,62,19,49
PA14_51660,34,30,35,13,50,29
PA14_51670,45,49,24,33,21,44
PA14_51680,30,38,17,27,29,33
PA14_51690,223,197,150,188,122,179
"PA14_51710,oprL",752,746,563,845,781,1010
"PA14_51720,tolB",569,700,544,688,383,786
"PA14_51730,tolA",396,537,389,459,540,528
"PA14_51740,tolR",225,242,157,245,185,356
"PA14_51750,tolQ",393,437,330,463,260,493
"PA14_51770,ybgC",133,185,111,170,126,181
"PA14_51780,ruvB",221,266,197,217,99,251
"PA14_51790,ruvA",202,243,166,242,241,259
"PA14_51800,ruvC",41,43,32,60,61,51
"PA14_51810,yebC",587,601,387,692,372,876
"PA14_51820,aspS",886,874,629,1040,871,1220
PA14_51830,639,858,722,879,589,645
PA14_51840,20,25,21,47,21,33
PA14_51850,6,5,6,5,8,8
PA14_51860,220,361,213,250,275,339
"PA14_51880,oprD",1844,2638,2165,2514,1669,3136
PA14_51890,9,6,3,3,4,10
"PA14_51900,proS",531,622,496,642,387,667
PA14_51910,156,170,135,197,120,253
PA14_51920,26,27,32,28,29,36
"PA14_51930,helX",60,71,60,77,113,74
PA14_51940,18,28,21,25,21,35
PA14_51950,40,39,31,50,29,32
"PA14_51960,rbn",120,150,117,142,202,171
PA14_51980,64,115,62,64,68,79
"PA14_51990,wrbA",98,147,72,102,109,101
PA14_52000,32,30,27,44,26,27
PA14_52010,119,134,92,144,169,161
PA14_52020,191,263,174,261,193,252
"PA14_52040,purM",133,169,133,193,130,184
"PA14_52050,purN",124,139,99,96,136,133
PA14_52060,424,469,376,421,400,434
PA14_52070,159,174,100,198,114,200
PA14_52080,10,18,8,12,11,21
PA14_52090,11,11,5,10,6,16
PA14_52110,4,10,3,5,4,5
PA14_52120,11,7,6,7,2,10
PA14_52130,873,1046,716,1018,766,1027
"PA14_52140,yaiL",244,260,219,342,105,295
"PA14_52150,lpxO2",251,347,210,363,245,272
"PA14_52160,mazG",109,122,95,168,145,149
"PA14_52180,relA",712,827,541,821,442,876
"PA14_52190,rumA",180,171,121,222,202,245
"PA14_52210,cysM",112,124,75,101,52,107
"PA14_52230,pirA",16,18,8,19,4,20
"PA14_52240,pirS",30,26,8,32,19,35
"PA14_52250,pirR",4,5,9,8,3,6
"PA14_52260,lemA",135,226,114,143,124,130
"PA14_52270,ldhA",50,72,38,51,50,50
PA14_52280,27,52,17,24,20,27
PA14_52290,18,27,15,34,22,15
PA14_52300,29,26,4,17,18,19
"PA14_52310,dinP",20,27,17,21,15,32
PA14_52320,339,273,515,192,405,287
PA14_52330,26,47,23,23,32,43
PA14_52340,8,20,8,8,10,11
PA14_52350,63,93,61,65,97,74
PA14_52370,83,97,89,114,76,99
PA14_52380,85,123,102,111,72,89
"PA14_52400,kup",175,172,154,190,140,234
"PA14_52420,rimO",72,92,47,68,53,81
"PA14_52430,yehS",15,21,11,17,20,16
PA14_52440,1,2,2,0,0,0
"PA14_52460,mgtE",121,172,103,135,126,163
PA14_52465,10,31,7,12,17,14
PA14_52480,36,47,39,33,30,51
PA14_52490,37,52,25,34,20,43
PA14_52500,3,11,6,9,9,8
PA14_52510,10,22,9,3,10,8
PA14_52520,42,42,21,21,27,52
